7,0,0,29,29,9,0,0,1,0
6,0,0,29,29,8,0,0,1,0
5,0,0,29,29,7,0,0,1,0
4,0,0,29,29,6,0,0,1,0
3,0,0,29,29,5,0,0,1,0
2,0,0,29,29,4,0,0,1,0
1,0,0,29,29,3,0,0,1,0
0,0,0,29,29,2,0,1,0,0
28,0,0,0,27,28,2,0,1,0
27,0,0,0,27,27,2,0,1,0
26,0,0,0,27,26,2,0,1,0
25,0,0,0,27,25,2,0,1,0
24,0,0,0,27,24,2,0,1,0
23,0,0,0,27,23,2,0,1,0
22,0,0,0,27,22,2,0,1,0
21,0,0,0,27,21,2,0,1,0
20,0,0,0,27,20,2,0,1,0
19,0,0,0,27,19,2,0,1,0
18,0,0,0,27,18,2,0,1,0
17,0,0,0,27,17,2,0,1,0
16,0,0,0,27,16,2,0,1,0
15,0,0,0,27,15,2,0,1,0
14,0,0,0,27,14,2,0,1,0
13,0,0,0,27,13,2,0,1,0
12,0,0,0,27,12,2,0,1,0
11,0,0,0,27,11,2,0,1,0
10,0,0,0,27,10,2,0,1,0
9,0,0,0,27,9,2,0,1,0
8,0,0,0,27,8,2,0,1,0
7,0,0,0,27,7,2,0,1,0
6,0,0,0,27,6,2,0,1,0
5,0,0,0,27,5,2,0,1,0
4,0,0,0,27,4,2,0,1,0
3,0,0,0,27,3,2,0,1,0
2,0,0,0,27,2,2,0,1,0
1,0,0,0,27,1,2,0,1,0
0,0,12,8,27,0,2,1,0,0
7,0,0,12,29,26,0,0,1,0
6,0,0,12,29,25,0,0,1,0
5,0,0,12,29,24,0,0,1,0
4,0,0,12,29,23,0,0,1,0
3,0,0,12,29,22,0,0,1,0
2,0,0,12,29,21,0,0,1,0
1,0,0,12,29,20,0,0,1,0
0,0,0,12,29,19,0,1,0,0
11,0,0,0,10,28,19,0,1,0
10,0,0,0,10,27,19,0,1,0
9,0,0,0,10,26,19,0,1,0
8,0,0,0,10,25,19,0,1,0
7,0,0,0,10,24,19,0,1,0
6,0,0,0,10,23,19,0,1,0
5,0,0,0,10,22,19,0,1,0
4,0,0,0,10,21,19,0,1,0
3,0,0,0,10,20,19,0,1,0
2,0,0,0,10,19,19,0,1,0
1,0,0,0,10,18,19,0,1,0
13,0,0,9,10,17,19,0,1,0
12,0,0,9,10,16,19,0,1,0
11,0,0,9,10,15,19,0,1,0
10,0,0,9,10,14,19,0,1,0
9,0,0,9,10,13,19,0,1,0
8,0,0,9,10,12,19,0,1,0
7,0,0,9,10,11,19,0,1,0
6,0,0,9,10,10,19,0,1,0
5,0,0,9,10,9,19,0,1,0
4,0,0,9,10,8,19,0,1,0
3,0,0,9,10,7,19,0,1,0
2,0,0,9,10,6,19,0,1,0
1,0,0,9,10,5,19,0,1,0
0,0,0,9,10,4,19,1,0,0
8,0,0,0,25,9,4,0,1,0
7,0,0,0,25,8,4,0,1,0
6,0,0,0,25,7,4,0,1,0
5,0,0,0,25,6,4,0,1,0
4,0,0,0,25,5,4,0,1,0
3,0,0,0,25,4,4,0,1,0
2,0,0,0,25,3,4,0,1,0
1,0,0,0,25,2,4,0,1,0
0,0,27,16,25,1,4,1,0,0
15,0,0,27,28,24,1,0,1,0
14,0,0,27,28,23,1,0,1,0
13,0,0,27,28,22,1,0,1,0
12,0,0,27,28,21,1,0,1,0
11,0,0,27,28,20,1,0,1,0
10,0,0,27,28,19,1,0,1,0
9,0,0,27,28,18,1,0,1,0
8,0,0,27,28,17,1,0,1,0
7,0,0,27,28,16,1,0,1,0
6,0,0,27,28,15,1,0,1,0
5,0,0,27,28,14,1,0,1,0
4,0,0,27,28,13,1,0,1,0
3,0,0,27,28,12,1,0,1,0
2,0,0,27,28,11,1,0,1,0
1,0,0,27,28,10,1,0,1,0
0,0,0,27,28,9,1,1,0,0
26,0,0,0,20,27,9,0,1,0
25,0,0,0,20,26,9,0,1,0
24,0,0,0,20,25,9,0,1,0
23,0,0,0,20,24,9,0,1,0
22,0,0,0,20,23,9,0,1,0
21,0,0,0,20,22,9,0,1,0
20,0,0,0,20,21,9,0,1,0
19,0,0,0,20,20,9,0,1,0
18,0,0,0,20,19,9,0,1,0
17,0,0,0,20,18,9,0,1,0
16,0,0,0,20,17,9,0,1,0
15,0,0,0,20,16,9,0,1,0
14,0,0,0,20,15,9,0,1,0
13,0,0,0,20,14,9,0,1,0
12,0,0,0,20,13,9,0,1,0
11,0,0,0,20,12,9,0,1,0
10,0,0,0,20,11,9,0,1,0
9,0,0,0,20,10,9,0,1,0
8,0,0,0,20,9,9,0,1,0
7,0,0,0,20,8,9,0,1,0
6,0,0,0,20,7,9,0,1,0
5,0,0,0,20,6,9,0,1,0
4,0,0,0,20,5,9,0,1,0
3,0,0,0,20,4,9,0,1,0
2,0,0,0,20,3,9,0,1,0
1,0,0,0,20,2,9,0,1,0
0,8,25,0,20,1,9,0,0,1
7,25,0,0,1,8,28,0,1,0
6,25,0,0,1,7,28,0,1,0
5,25,0,0,1,6,28,0,1,0
4,25,0,0,1,5,28,0,1,0
3,25,0,0,1,4,28,0,1,0
2,25,0,0,1,3,28,0,1,0
1,25,0,0,1,2,28,0,1,0
0,25,0,0,1,1,28,0,0,1
24,0,0,0,1,27,28,0,1,0
23,0,0,0,1,26,28,0,1,0
22,0,0,0,1,25,28,0,1,0
21,0,0,0,1,24,28,0,1,0
20,0,0,0,1,23,28,0,1,0
19,0,0,0,1,22,28,0,1,0
18,0,0,0,1,21,28,0,1,0
17,0,0,0,1,20,28,0,1,0
16,0,0,0,1,19,28,0,1,0
15,0,0,0,1,18,28,0,1,0
14,0,0,0,1,17,28,0,1,0
13,0,0,0,1,16,28,0,1,0
12,0,0,0,1,15,28,0,1,0
11,0,0,0,1,14,28,0,1,0
10,0,0,0,1,13,28,0,1,0
9,0,0,0,1,12,28,0,1,0
8,0,0,0,1,11,28,0,1,0
7,0,0,0,1,10,28,0,1,0
6,0,0,0,1,9,28,0,1,0
5,0,0,0,1,8,28,0,1,0
4,0,0,0,1,7,28,0,1,0
3,0,0,0,1,6,28,0,1,0
2,0,0,0,1,5,28,0,1,0
1,0,0,0,1,4,28,0,1,0
0,4,7,0,1,3,28,0,0,1
3,7,0,0,3,27,26,0,1,0
2,7,0,0,3,26,26,0,1,0
1,7,0,0,3,25,26,0,1,0
0,7,0,0,3,24,26,0,0,1
6,0,0,0,24,25,3,0,1,0
5,0,0,0,24,24,3,0,1,0
4,0,0,0,24,23,5,0,1,0
3,0,0,0,24,22,5,0,1,0
2,0,0,0,24,21,5,0,1,0
1,0,0,0,24,20,5,0,1,0
0,0,1,2,24,19,5,1,0,0
1,0,0,1,10,23,19,0,1,0
0,0,0,1,10,22,19,1,0,0
0,15,12,0,1,9,22,0,0,1
14,12,0,0,9,21,20,0,1,0
13,12,0,0,9,20,20,0,1,0
12,12,0,0,9,19,20,0,1,0
11,12,0,0,9,18,20,0,1,0
10,12,0,0,9,17,20,0,1,0
9,12,0,0,9,16,20,0,1,0
8,12,0,0,9,15,20,0,1,0
7,12,0,0,9,14,20,0,1,0
6,12,0,0,9,13,20,0,1,0
5,12,0,0,9,12,20,0,1,0
4,12,0,0,9,11,20,0,1,0
3,12,0,0,9,10,20,0,1,0
2,12,0,0,9,9,20,0,1,0
1,12,0,0,9,8,20,0,1,0
0,12,0,0,9,7,20,0,0,1
11,0,0,0,7,19,22,0,1,0
10,0,0,0,7,18,22,0,1,0
9,0,0,0,7,17,22,0,1,0
8,0,0,0,7,16,22,0,1,0
7,0,0,0,7,15,22,0,1,0
6,0,0,0,7,14,22,0,1,0
5,0,0,0,7,13,22,0,1,0
4,0,0,0,7,12,22,0,1,0
3,0,0,0,7,11,22,0,1,0
2,0,0,0,7,10,22,0,1,0
1,0,0,0,7,9,22,0,1,0
4,11,0,0,7,8,22,0,1,0
3,11,0,0,7,7,22,0,1,0
2,11,0,0,7,6,22,0,1,0
2,11,0,0,7,6,22,0,1,0
1,11,0,0,7,5,22,0,1,0
0,11,0,0,7,4,22,0,0,1
10,0,0,0,4,21,25,0,1,0
9,0,0,0,4,20,25,0,1,0
8,0,0,0,4,19,25,0,1,0
7,0,0,0,4,18,25,0,1,0
6,0,0,0,4,17,25,0,1,0
5,0,0,0,4,16,25,0,1,0
4,0,0,0,4,15,25,0,1,0
3,0,0,0,4,14,25,0,1,0
2,0,0,0,4,13,25,0,1,0
1,0,0,0,4,12,25,0,1,0
1,0,0,1,4,11,25,0,1,0
0,0,0,1,4,10,25,1,0,0
0,0,15,8,19,3,10,0,0,1
0,15,9,0,3,9,26,0,0,1
14,9,0,0,9,25,0,0,1,0
13,9,0,0,9,24,20,0,1,0
12,9,0,0,9,23,20,0,1,0
11,9,0,0,9,22,20,0,1,0
10,9,0,0,9,21,20,0,1,0
9,9,0,0,9,20,20,0,1,0
8,9,0,0,9,19,20,0,1,0
7,9,0,0,9,18,20,0,1,0
6,9,0,0,9,17,20,0,1,0
5,9,0,0,9,16,20,0,1,0
4,9,0,0,9,15,20,0,1,0
3,9,0,0,9,14,20,0,1,0
2,9,0,0,9,13,20,0,1,0
1,9,0,0,9,12,20,0,1,0
0,9,0,0,9,11,20,0,0,1
8,0,0,0,11,19,18,0,1,0
7,0,0,0,11,18,18,0,1,0
6,0,0,0,11,17,18,0,1,0
5,0,0,0,11,16,18,0,1,0
4,0,0,0,11,15,18,0,1,0
3,0,0,0,11,14,18,0,1,0
2,0,0,0,11,13,18,0,1,0
1,0,0,0,11,12,18,0,1,0
7,7,0,0,11,11,18,0,1,0
6,7,0,0,11,10,18,0,1,0
5,7,0,0,11,9,18,0,1,0
4,7,0,0,11,8,18,0,1,0
3,7,0,0,11,7,18,0,1,0
2,7,0,0,11,6,18,0,1,0
1,7,0,0,11,5,18,0,1,0
0,7,0,0,11,4,18,0,0,1
7,0,0,0,4,18,0,0,1,0
6,0,0,0,4,17,25,0,1,0
5,0,0,0,4,16,25,0,1,0
4,0,0,0,4,15,25,0,1,0
3,0,0,0,4,14,25,0,1,0
2,0,0,0,4,13,25,0,1,0
1,0,0,0,4,12,25,0,1,0
8,11,0,0,4,11,25,0,1,0
7,11,0,0,4,10,25,0,1,0
6,11,0,0,4,9,25,0,1,0
5,11,0,0,4,8,25,0,1,0
4,11,0,0,4,7,25,0,1,0
3,11,0,0,4,6,25,0,1,0
2,11,0,0,4,5,25,0,1,0
1,11,0,0,4,4,25,0,1,0
0,11,0,0,4,3,25,0,0,1
10,0,0,0,3,24,26,0,1,0
9,0,0,0,3,23,26,0,1,0
8,0,0,0,3,22,26,0,1,0
7,0,0,0,3,21,26,0,1,0
6,0,0,0,3,20,26,0,1,0
5,0,0,0,3,19,26,0,1,0
4,0,0,0,3,18,26,0,1,0
3,0,0,0,3,17,26,0,1,0
2,0,0,0,3,16,26,0,1,0
1,0,0,0,3,15,26,0,1,0
0,21,0,0,3,14,26,0,0,1
20,0,0,0,14,25,15,0,1,0
19,0,0,0,14,24,15,0,1,0
18,0,0,0,14,23,15,0,1,0
17,0,0,0,14,22,15,0,1,0
16,0,0,0,14,21,15,0,1,0
15,0,0,0,14,20,15,0,1,0
14,0,0,0,14,19,15,0,1,0
13,0,0,0,14,18,15,0,1,0
12,0,0,0,14,17,15,0,1,0
11,0,0,0,14,16,15,0,1,0
10,0,0,0,14,15,15,0,1,0
9,0,0,0,14,14,15,0,1,0
8,0,0,0,14,13,15,0,1,0
7,0,0,0,14,12,15,0,1,0
6,0,0,0,14,11,15,0,1,0
5,0,0,0,14,10,15,0,1,0
4,0,0,0,14,9,15,0,1,0
3,0,0,0,14,8,15,0,1,0
2,0,0,0,14,7,15,0,1,0
1,0,0,0,14,6,15,0,1,0
0,12,15,0,14,5,15,0,0,1
11,15,0,0,5,14,24,0,1,0
10,15,0,0,5,13,24,0,1,0
9,15,0,0,5,12,24,0,1,0
8,15,0,0,5,11,24,0,1,0
7,15,0,0,5,10,24,0,1,0
6,15,0,0,5,9,24,0,1,0
5,15,0,0,5,8,24,0,1,0
4,15,0,0,5,7,24,0,1,0
3,15,0,0,5,6,24,0,1,0
2,15,0,0,5,5,24,0,1,0
1,15,0,0,5,4,24,0,1,0
0,15,0,0,5,3,24,0,0,1
14,0,0,0,3,23,26,0,1,0
13,0,0,0,3,22,26,0,1,0
12,0,0,0,3,21,26,0,1,0
11,0,0,0,3,20,26,0,1,0
10,0,0,0,3,19,26,0,1,0
9,0,0,0,3,18,26,0,1,0
8,0,0,0,3,17,26,0,1,0
7,0,0,0,3,16,26,0,1,0
6,0,0,0,3,15,26,0,1,0
5,0,0,0,3,14,26,0,1,0
4,0,0,0,3,13,26,0,1,0
3,0,0,0,3,12,26,0,1,0
2,0,0,0,3,11,26,0,1,0
1,0,0,0,3,10,26,0,1,0
5,23,0,0,3,9,26,0,1,0
4,23,0,0,3,8,26,0,1,0
3,23,0,0,3,7,26,0,1,0
2,23,0,0,3,6,26,0,1,0
1,23,0,0,3,5,26,0,1,0
0,23,0,0,3,4,26,0,0,1
22,0,0,0,4,25,25,0,1,0
21,0,0,0,4,24,25,0,1,0
20,0,0,0,4,23,25,0,1,0
19,0,0,0,4,22,25,0,1,0
18,0,0,0,4,21,25,0,1,0
17,0,0,0,4,20,25,0,1,0
16,0,0,0,4,19,25,0,1,0
15,0,0,0,4,18,25,0,1,0
14,0,0,0,4,17,25,0,1,0
13,0,0,0,4,16,25,0,1,0
12,0,0,0,4,15,25,0,1,0
11,0,0,0,4,14,25,0,1,0
10,0,0,0,4,13,25,0,1,0
9,0,0,0,4,12,25,0,1,0
8,0,0,0,4,11,25,0,1,0
7,0,0,0,4,10,25,0,1,0
6,0,0,0,4,9,25,0,1,0
5,0,0,0,4,8,25,0,1,0
4,0,0,0,4,7,25,0,1,0
3,0,0,0,4,6,25,0,1,0
2,0,0,0,4,5,25,0,1,0
1,0,0,0,4,4,25,0,1,0
0,11,12,0,4,3,25,0,0,1
10,12,0,0,3,24,26,0,1,0
9,12,0,0,3,23,26,0,1,0
8,12,0,0,3,22,26,0,1,0
7,12,0,0,3,21,26,0,1,0
6,12,0,0,3,20,26,0,1,0
5,12,0,0,3,19,26,0,1,0
4,12,0,0,3,18,26,0,1,0
3,12,0,0,3,17,26,0,1,0
2,12,0,0,3,16,26,0,1,0
1,12,0,0,3,15,26,0,1,0
0,12,0,0,3,14,26,0,0,1
11,0,0,0,14,25,15,0,1,0
10,0,0,0,14,24,15,0,1,0
9,0,0,0,14,23,15,0,1,0
8,0,0,0,14,22,15,0,1,0
7,0,0,0,14,21,15,0,1,0
6,0,0,0,14,20,15,0,1,0
5,0,0,0,14,19,15,0,1,0
4,0,0,0,14,18,15,0,1,0
3,0,0,0,14,17,15,0,1,0
2,0,0,0,14,16,15,0,1,0
1,0,0,0,14,15,15,0,1,0
14,4,0,0,14,14,15,0,1,0
13,4,0,0,14,13,15,0,1,0
12,4,0,0,14,12,15,0,1,0
11,4,0,0,14,11,15,0,1,0
10,4,0,0,14,10,15,0,1,0
9,4,0,0,14,9,15,0,1,0
8,4,0,0,14,8,15,0,1,0
7,4,0,0,14,7,15,0,1,0
6,4,0,0,14,6,15,0,1,0
5,4,0,0,14,5,15,0,1,0
4,4,0,0,14,4,15,0,1,0
3,4,0,0,14,3,15,0,1,0
2,4,0,0,14,2,15,0,1,0
1,4,0,0,14,1,15,0,1,0
0,4,0,0,14,0,15,0,0,1
3,0,0,0,0,14,29,0,1,0
2,0,0,0,0,13,29,0,1,0
1,0,0,0,0,12,29,0,1,0
0,16,4,0,0,11,29,0,0,1
15,4,0,0,11,28,3,0,1,0
14,4,0,0,11,27,3,0,1,0
13,4,0,0,11,26,18,0,1,0
12,4,0,0,11,25,18,0,1,0
11,4,0,0,11,24,18,0,1,0
10,4,0,0,11,23,18,0,1,0
9,4,0,0,11,22,18,0,1,0
8,4,0,0,11,21,18,0,1,0
7,4,0,0,11,20,18,0,1,0
6,4,0,0,11,19,18,0,1,0
5,4,0,0,11,18,18,0,1,0
4,4,0,0,11,17,18,0,1,0
3,4,0,0,11,16,18,0,1,0
2,4,0,0,11,15,18,0,1,0
1,4,0,0,11,14,18,0,1,0
0,4,0,0,11,13,18,0,0,1
3,0,0,0,13,17,16,0,1,0
2,0,0,0,13,16,16,0,1,0
1,0,0,0,13,15,16,0,1,0
7,0,0,11,13,14,16,0,1,0
6,0,0,11,13,13,16,0,1,0
5,0,0,11,13,12,16,0,1,0
4,0,0,11,13,11,16,0,1,0
3,0,0,11,13,10,16,0,1,0
2,0,0,11,13,9,16,0,1,0
1,0,0,11,13,8,16,0,1,0
0,0,0,11,13,7,16,1,0,0
10,0,0,0,22,12,7,0,1,0
9,0,0,0,22,11,7,0,1,0
8,0,0,0,22,10,7,0,1,0
7,0,0,0,22,9,7,0,1,0
6,0,0,0,22,8,7,0,1,0
5,0,0,0,22,7,7,0,1,0
4,0,0,0,22,6,7,0,1,0
3,0,0,0,22,5,7,0,1,0
2,0,0,0,22,4,7,0,1,0
1,0,0,0,22,3,7,0,1,0
0,0,12,5,22,2,7,1,0,0
4,0,0,12,27,21,2,0,1,0
3,0,0,12,27,20,2,0,1,0
2,0,0,12,27,19,2,0,1,0
1,0,0,12,27,18,2,0,1,0
0,0,0,12,27,17,2,1,0,0
11,0,0,0,4,26,17,0,1,0
10,0,0,0,4,25,17,0,1,0
9,0,0,0,12,24,17,0,1,0
8,0,0,0,12,23,17,0,1,0
7,0,0,0,12,22,17,0,1,0
6,0,0,0,12,21,17,0,1,0
5,0,0,0,12,20,17,0,1,0
4,0,0,0,12,19,17,0,1,0
3,0,0,0,12,18,17,0,1,0
2,0,0,0,12,17,17,0,1,0
1,0,0,0,12,16,17,0,1,0
0,15,4,0,12,15,17,0,0,1
14,4,0,0,15,16,14,0,1,0
13,4,0,0,15,15,14,0,1,0
12,4,0,0,15,14,14,0,1,0
11,4,0,0,15,13,14,0,1,0
10,4,0,0,15,12,14,0,1,0
9,4,0,0,15,11,14,0,1,0
8,4,0,0,15,10,14,0,1,0
7,4,0,0,15,9,14,0,1,0
6,4,0,0,15,8,14,0,1,0
5,4,0,0,15,7,14,0,1,0
4,4,0,0,15,6,14,0,1,0
3,4,0,0,15,5,14,0,1,0
2,4,0,0,15,4,14,0,1,0
1,4,0,0,15,3,14,0,1,0
0,4,0,0,15,2,14,0,0,1
3,0,0,0,2,13,27,0,1,0
2,0,0,0,2,12,27,0,1,0
1,0,0,0,2,11,27,0,1,0
0,1,8,0,2,10,27,0,0,1
0,8,0,0,10,26,3,0,1,0
0,8,1,0,10,25,3,0,0,1
7,1,0,0,25,2,1,0,1,0
6,1,0,0,25,17,1,0,1,0
5,1,0,0,25,16,1,0,1,0
4,1,0,0,25,15,4,0,1,0
3,1,0,0,25,14,4,0,1,0
2,1,0,0,25,13,4,0,1,0
1,1,0,0,25,12,4,0,1,0
0,1,0,0,25,11,4,0,0,1
0,8,21,0,11,3,18,0,0,1
7,21,0,0,3,17,0,0,1,0
6,21,0,0,3,16,0,0,1,0
5,21,0,0,3,15,0,0,1,0
4,21,0,0,3,14,0,0,1,0
3,21,0,0,3,13,26,0,1,0
2,21,0,0,3,12,26,0,1,0
1,21,0,0,3,11,26,0,1,0
0,21,0,0,3,10,26,0,0,1
20,0,0,0,10,25,19,0,1,0
19,0,0,0,10,24,19,0,1,0
18,0,0,0,10,23,19,0,1,0
17,0,0,0,10,22,19,0,1,0
16,0,0,0,10,21,19,0,1,0
15,0,0,0,10,20,19,0,1,0
14,0,0,0,10,19,19,0,1,0
13,0,0,0,10,18,19,0,1,0
12,0,0,0,10,17,19,0,1,0
11,0,0,0,10,16,19,0,1,0
10,0,0,0,10,15,19,0,1,0
9,0,0,0,10,14,19,0,1,0
8,0,0,0,10,13,19,0,1,0
7,0,0,0,10,12,19,0,1,0
6,0,0,0,10,11,19,0,1,0
5,0,0,0,10,10,19,0,1,0
4,0,0,0,10,9,19,0,1,0
3,0,0,0,10,8,19,0,1,0
2,0,0,0,10,7,19,0,1,0
1,0,0,0,10,6,19,0,1,0
0,16,16,0,10,5,19,0,0,1
15,16,0,0,5,18,24,0,1,0
14,16,0,0,5,17,24,0,1,0
13,16,0,0,5,16,24,0,1,0
12,16,0,0,5,15,24,0,1,0
11,16,0,0,5,14,24,0,1,0
10,16,0,0,5,13,24,0,1,0
9,16,0,0,5,12,24,0,1,0
8,16,0,0,5,11,24,0,1,0
7,16,0,0,5,10,24,0,1,0
6,16,0,0,5,9,24,0,1,0
5,16,0,0,5,8,24,0,1,0
4,16,0,0,5,7,24,0,1,0
3,16,0,0,5,6,24,0,1,0
2,16,0,0,5,5,24,0,1,0
1,16,0,0,5,4,24,0,1,0
0,16,0,0,5,3,24,0,0,1
15,0,0,0,3,23,26,0,1,0
14,0,0,0,3,22,26,0,1,0
13,0,0,0,3,21,26,0,1,0
12,0,0,0,3,20,26,0,1,0
11,0,0,0,3,19,26,0,1,0
10,0,0,0,3,18,26,0,1,0
9,0,0,0,3,17,26,0,1,0
8,0,0,0,3,16,26,0,1,0
7,0,0,0,3,15,26,0,1,0
6,0,0,0,3,14,26,0,1,0
5,0,0,0,3,13,26,0,1,0
4,0,0,0,3,12,26,0,1,0
3,0,0,0,3,11,26,0,1,0
2,0,0,0,3,10,26,0,1,0
1,0,0,0,3,9,26,0,1,0
0,22,1,0,3,8,26,0,0,1
21,1,0,0,8,25,21,0,1,0
20,1,0,0,8,24,21,0,1,0
19,1,0,0,8,23,21,0,1,0
18,1,0,0,8,22,21,0,1,0
17,1,0,0,8,21,21,0,1,0
16,1,0,0,8,20,21,0,1,0
15,1,0,0,8,19,21,0,1,0
14,1,0,0,8,18,21,0,1,0
13,1,0,0,8,17,21,0,1,0
12,1,0,0,8,16,21,0,1,0
11,1,0,0,8,15,21,0,1,0
10,1,0,0,8,14,21,0,1,0
9,1,0,0,8,13,21,0,1,0
8,1,0,0,8,12,21,0,1,0
7,1,0,0,8,11,21,0,1,0
6,1,0,0,8,10,21,0,1,0
5,1,0,0,8,9,21,0,1,0
4,1,0,0,8,8,21,0,1,0
3,1,0,0,8,7,21,0,1,0
2,1,0,0,8,6,21,0,1,0
1,1,0,0,8,5,21,0,1,0
0,1,0,0,8,4,21,0,0,1
1,0,0,0,4,20,25,0,1,0
1,0,0,2,4,19,25,0,1,0
0,0,0,2,4,18,25,1,0,0
1,0,0,0,11,3,18,0,1,0
0,11,14,0,11,2,18,0,0,1
10,14,0,0,2,17,27,0,1,0
9,14,0,0,2,16,27,0,1,0
8,14,0,0,2,15,27,0,1,0
7,14,0,0,2,14,27,0,1,0
6,14,0,0,2,13,27,0,1,0
5,14,0,0,2,12,27,0,1,0
4,14,0,0,2,11,27,0,1,0
3,14,0,0,2,10,27,0,1,0
2,14,0,0,2,9,27,0,1,0
1,14,0,0,2,8,27,0,1,0
0,14,0,0,2,7,27,0,0,1
13,0,0,0,7,26,22,0,1,0
12,0,0,0,7,25,22,0,1,0
11,0,0,0,7,24,22,0,1,0
10,0,0,0,7,23,22,0,1,0
9,0,0,0,7,22,22,0,1,0
8,0,0,0,7,21,22,0,1,0
7,0,0,0,7,20,22,0,1,0
6,0,0,0,7,19,22,0,1,0
5,0,0,0,7,18,22,0,1,0
4,0,0,0,7,17,22,0,1,0
3,0,0,0,7,16,22,0,1,0
2,0,0,0,7,15,22,0,1,0
1,0,0,0,7,14,22,0,1,0
10,17,0,0,7,13,22,0,1,0
9,17,0,0,7,12,22,0,1,0
8,17,0,0,7,11,22,0,1,0
7,17,0,0,7,10,22,0,1,0
6,17,0,0,7,9,22,0,1,0
5,17,0,0,7,8,22,0,1,0
4,17,0,0,7,7,22,0,1,0
3,17,0,0,7,6,22,0,1,0
2,17,0,0,7,5,22,0,1,0
1,17,0,0,7,4,22,0,1,0
0,17,0,0,7,3,22,0,0,1
16,0,0,0,3,21,26,0,1,0
15,0,0,0,3,20,26,0,1,0
14,0,0,0,3,19,26,0,1,0
13,0,0,0,3,18,26,0,1,0
12,0,0,0,3,17,26,0,1,0
11,0,0,0,3,16,26,0,1,0
10,0,0,0,3,15,26,0,1,0
9,0,0,0,3,14,26,0,1,0
8,0,0,0,3,13,26,0,1,0
7,0,0,0,3,12,26,0,1,0
6,0,0,0,3,11,26,0,1,0
5,0,0,0,3,10,26,0,1,0
4,0,0,0,3,9,26,0,1,0
3,0,0,0,3,8,26,0,1,0
2,0,0,0,3,7,26,0,1,0
1,0,0,0,3,6,26,0,1,0
0,0,1,2,3,5,26,1,0,0
1,0,0,1,24,2,5,0,1,0
0,0,0,1,24,1,5,1,0,0
12,0,0,10,1,23,1,0,1,0
11,0,0,10,1,22,1,0,1,0
10,0,0,10,1,21,1,0,1,0
9,0,0,10,28,20,1,0,1,0
8,0,0,10,28,19,1,0,1,0
7,0,0,10,28,18,1,0,1,0
6,0,0,10,28,17,1,0,1,0
5,0,0,10,28,16,1,0,1,0
4,0,0,10,28,15,1,0,1,0
3,0,0,10,28,14,1,0,1,0
2,0,0,10,28,13,1,0,1,0
1,0,0,10,28,12,1,0,1,0
0,0,0,10,28,11,1,0,1,0
0,0,1,10,28,10,1,1,0,0
9,0,0,1,19,27,10,0,1,0
8,0,0,1,19,26,10,0,1,0
7,0,0,1,19,25,10,0,1,0
6,0,0,1,19,24,10,0,1,0
5,0,0,1,19,23,10,0,1,0
4,0,0,1,19,22,10,0,1,0
3,0,0,1,19,21,10,0,1,0
2,0,0,1,19,20,10,0,1,0
1,0,0,1,19,19,10,1,0,0
0,1,0,0,10,18,19,0,0,1
0,0,8,6,18,18,11,1,0,0
5,0,0,8,11,17,18,0,1,0
4,0,0,8,11,16,18,0,1,0
3,0,0,8,11,15,18,0,1,0
2,0,0,8,11,14,18,0,1,0
1,0,0,8,11,13,18,0,1,0
0,0,0,8,11,12,18,1,0,0
7,0,0,0,5,10,12,0,1,0
6,0,0,0,17,9,12,0,1,0
5,0,0,0,17,8,12,0,1,0
4,0,0,0,17,7,12,0,1,0
3,0,0,0,17,6,12,0,1,0
2,0,0,0,17,5,12,0,1,0
1,0,0,0,17,4,12,0,1,0
0,0,24,4,17,3,12,1,0,0
3,0,0,24,26,16,3,0,1,0
2,0,0,24,26,15,3,0,1,0
1,0,0,24,26,14,3,0,1,0
0,0,0,24,26,13,3,1,0,0
23,0,0,0,3,25,13,0,1,0
22,0,0,0,3,24,13,0,1,0
22,0,0,0,3,24,13,0,1,0
21,0,0,0,16,23,13,0,1,0
21,0,0,0,16,23,13,0,1,0
21,0,0,0,16,23,13,0,1,0
21,0,0,0,16,23,13,0,1,0
20,0,0,0,16,22,13,0,1,0
20,0,0,0,16,22,13,0,1,0
20,0,0,0,16,22,13,0,1,0
20,0,0,0,16,22,13,0,1,0
20,0,0,0,16,22,13,0,1,0
19,0,0,0,16,21,13,0,1,0
19,0,0,0,16,21,13,0,1,0
19,0,0,0,16,21,13,0,1,0
19,0,0,0,16,21,13,0,1,0
18,0,0,0,16,20,13,0,1,0
18,0,0,0,16,20,13,0,1,0
18,0,0,0,16,20,13,0,1,0
18,0,0,0,16,20,13,0,1,0
18,0,0,0,16,20,13,0,1,0
17,0,0,0,16,19,13,0,1,0
17,0,0,0,16,19,13,0,1,0
17,0,0,0,16,19,13,0,1,0
17,0,0,0,16,19,13,0,1,0
17,0,0,0,16,19,13,0,1,0
16,0,0,0,16,18,13,0,1,0
16,0,0,0,16,18,13,0,1,0
16,0,0,0,16,18,13,0,1,0
16,0,0,0,16,18,13,0,1,0
15,0,0,0,16,17,13,0,1,0
15,0,0,0,16,17,13,0,1,0
15,0,0,0,16,17,13,0,1,0
15,0,0,0,16,17,13,0,1,0
15,0,0,0,16,17,13,0,1,0
14,0,0,0,16,16,13,0,1,0
14,0,0,0,16,16,13,0,1,0
14,0,0,0,16,16,13,0,1,0
14,0,0,0,16,16,13,0,1,0
13,0,0,0,16,15,13,0,1,0
